tick,flight_id,origin,destination,phase,altitude,delay
75,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
75,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
75,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
75,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
75,FL011,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,4
75,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
75,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
75,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
75,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
75,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
75,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
75,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
75,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
76,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
76,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
76,FL002,KOLM,KBOI,Landing,43.74139707976442,-115.97358962729808,350.6666666666666,348.3368492114644,0,0
76,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
76,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
76,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
76,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
76,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
76,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
76,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
76,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
76,FL011,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,4
76,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
76,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
76,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
76,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
76,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
76,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
76,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
76,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
77,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
77,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
77,FL002,KOLM,KBOI,Landing,43.74139707976442,-115.97358962729808,350.6666666666666,348.3368492114644,0,0
77,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
77,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
77,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
77,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
77,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
77,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
77,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
77,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
77,FL011,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,4
77,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
77,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
77,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
77,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
77,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
77,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
77,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
77,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
78,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
78,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
78,FL002,KOLM,KBOI,Landing,43.74139707976442,-115.97358962729808,350.6666666666666,348.3368492114644,0,0
78,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
78,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
78,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
78,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
78,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
78,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
78,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
78,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
78,FL011,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,4
78,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
78,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
78,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
78,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
78,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
78,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
78,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
78,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
79,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
79,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
79,FL002,KOLM,KBOI,Landing,43.74139707976442,-115.97358962729808,350.6666666666666,348.3368492114644,0,0
79,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
79,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
79,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
79,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
79,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
79,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
79,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
79,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
79,FL011,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,4
79,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
79,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
79,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
79,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
79,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
79,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
79,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
79,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
80,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
80,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
80,FL002,KOLM,KBOI,Landing,43.74139707976442,-115.97358962729808,350.6666666666666,348.3368492114644,0,0
80,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
80,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
80,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
80,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
80,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
80,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
80,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
80,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
80,FL011,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,4
80,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
80,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
80,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
80,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
80,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
80,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
80,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
80,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
81,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
81,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
81,FL002,KOLM,KBOI,Landing,43.74139707976442,-115.97358962729808,350.6666666666666,348.3368492114644,0,0
81,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
81,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
81,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
81,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
81,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
81,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
81,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
81,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
81,FL011,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,4
81,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
81,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
81,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
81,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
81,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
81,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
81,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
81,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
82,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
82,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
82,FL002,KOLM,KBOI,Landing,43.74139707976442,-115.97358962729808,350.6666666666666,348.3368492114644,0,0
82,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
82,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
82,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
82,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
82,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
82,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
82,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
82,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
82,FL011,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,4
82,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
82,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
82,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
82,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
82,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
82,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
82,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
82,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
83,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
83,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
83,FL002,KOLM,KBOI,Landing,43.74139707976442,-115.97358962729808,350.6666666666666,348.3368492114644,0,0
83,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
83,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
83,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
83,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
83,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
83,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
83,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
83,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
83,FL011,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,4
83,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
83,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
83,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
83,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
83,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
83,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
83,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
83,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
84,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
84,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
84,FL002,KOLM,KBOI,Landing,43.74139707976442,-115.97358962729808,350.6666666666666,348.3368492114644,0,0
84,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
84,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
84,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
84,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
84,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
84,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
84,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
84,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
84,FL011,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,4
84,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
84,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
84,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
84,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
84,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
84,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
84,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
84,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
85,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
85,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
85,FL002,KOLM,KBOI,Landing,43.74139707976442,-115.97358962729808,350.6666666666666,348.3368492114644,0,0
85,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
85,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
85,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
85,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
85,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
85,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
85,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
85,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
85,FL011,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,4
85,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
85,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
85,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
85,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
85,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
85,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
85,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
85,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
86,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
86,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
86,FL002,KOLM,KBOI,Landing,43.74139707976442,-115.97358962729808,350.6666666666666,348.3368492114644,0,0
86,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
86,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
86,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
86,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
86,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
86,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
86,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
86,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
86,FL011,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,4
86,FL012,KPDX,KSEA,Landing,47.46878768313761,-122.31099506429068,113.49999999999997,112.31964176220885,0,2
86,FL013,KOLM,KEUG,Landing,44.085650046847434,-123.22382693773537,173.6666666666667,171.29605655103953,0,4
86,FL014,KTTD,KRNT,Landing,47.51340507016048,-122.21619382729503,118.16666666666664,116.95340845518449,0,6
86,FL015,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,6
86,FL016,KEUG,KBFI,Landing,47.536442187913806,-122.3266467463101,208.1666666666667,207.9790809772568,0,0
86,FL017,KRNT,KBFI,Landing,48.01837981677281,-123.44544340656998,58.833333333333336,4.131828503063924,0,8
86,FL018,KEUG,KTTD,Landing,45.55852432194903,-122.40665795085647,92.66666666666666,92.24843466399844,0,2
86,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
87,FL000,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,0
87,FL001,KRNT,KEUG,Landing,44.10181161628313,-123.24972750233603,208.1666666666667,206.50003483095688,0,0
87,FL002,KOLM,KBOI,Landing,43.74139707976442,-115.97358962729808,350.6666666666666,348.3368492114644,0,0
87,FL003,KTTD,KEUG,Landing,44.120892066073935,-123.2250781936718,92.66666666666666,92.24843466399868,0,2
87,FL004,KBFI,KPDX,Landing,45.57302044792427,-122.60504562528925,118.16666666666664,117.1974318364497,0,0
87,FL005,KPDX,KRNT,Landing,47.53891046471255,-122.21220557209672,118.16666666666664,115.4267802070516,0,0
87,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
87,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
87,FL008,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,4
87,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
87,FL010,KPAE,KTTD,Landing,45.51497488335458,-122.40527677320563,143.66666666666666,141.59479515214852,0,0
87,FL011,KTTD,KBOI,Landing,43.72551965500378,-116.09797556709817,290.6666666666666,289.83888401801806,0,4
